Year;ID;male;female
5;16055;31128;33466
5;16056;21280;22447
5;16061;55093;54906
5;16062;46158;47454
5;16063;69094;69243
5;16064;56621;57341
5;16065;43696;44611
5;16066;67935;69332
5;16067;70909;72836
5;16068;38238;38627
5;16069;35287;35735
5;16070;57979;59035
5;16071;43783;44509
5;16072;31309;32696
5;16073;61504;63583
5;16074;45243;45518
5;16075;45730;47551
5;16076;56970;59350
5;16077;51803;54562
6;1001;42358;44272
6;1002;114797;120569
6;1003;100490;110723
6;1004;38103;39833
6;1051;67209;69620
6;1053;90951;95960
6;1054;81571;85212
6;1055;99508;106444
6;1056;147347;153055
6;1057;68060;67502
6;1058;134333;138258
6;1059;98885;100379
6;1060;126358;131391
6;1061;67237;68597
6;1062;109563;115669
6;2000;856132;898050
6;3101;120483;124984
6;3102;52026;54639
6;3103;58991;61502
6;3151;87225;87749
6;3152;127346;134052
6;3153;72887;76769
6;3154;47650;49322
6;3155;71124;74364
6;3156;39301;41772
6;3157;65904;68274
6;3158;61270;64142
6;3201;-;-
6;3241;546055;582717
6;3251;106905;108501
6;3252;76036;82622
6;3253;-;-
6;3254;140074;149910
6;3255;37559;39329
6;3256;62225;63211
6;3257;80282;84827
6;3351;88775;93161
6;3352;100267;103968
6;3353;118909;123839
6;3354;24896;25982
6;3355;85789;90117
6;3356;55377;57121
6;3357;82391;82567
6;3358;70730;71504
6;3359;97939;99183
6;3360;46704;49754
6;3361;65856;68109
6;3401;36975;38345
6;3402;25615;26127
6;3403;76478;82582
6;3404;77667;85353
6;3405;41424;41373
6;3451;57283;59343
6;3452;92793;97459
6;3453;78651;77590
6;3454;156952;155013
6;3455;49412;51780
6;3456;66832;68008
6;3457;81384;83963
6;3458;62437;63512
6;3459;179010;180330
6;3460;66433;66671
6;3461;46148;46946
6;3462;28315;29514
6;4011;265061;282873
6;4012;57242;58803
6;5111;274408;303097
6;5112;244069;255042
6;5113;279644;303554
6;5114;114816;122288
6;5116;126282;134669
6;5117;80931;88483
6;5119;105933;112248
6;5120;55741;59184
6;5122;78670;84278
6;5124;172507;185823
6;5154;152438;155893
6;5158;243602;259890
6;5162;216608;228092
6;5166;147781;155725
6;5170;231231;244202
6;5313;132391;126379
6;5314;150507;163792
6;5315;478286;511480
6;5316;78425;82911
6;5334;-;-
6;5354;151885;158208
6;5358;134734;136183
6;5362;227009;236138
6;5366;95339;97852
6;5370;126958;130324
6;5374;140910;147495
6;5378;135408;143250
6;5382;293780;305025
6;5512;57508;61467
6;5513;129144;137628
6;5515;127508;144598
6;5554;184649;184851
6;5558;108629;112865
6;5562;312510;330901
6;5566;220138;224255
6;5570;138973;143748
6;5711;155438;170408
6;5754;174819;179238
6;5758;122558;131193
6;5762;75415;77212
6;5766;173693;185499
6;5770;156441;164372
6;5774;148006;151121
6;5911;186704;197039
6;5913;287363;300261
6;5914;93985;101686
6;5915;91160;92512
6;5916;83285;86706
6;5954;163819;176738
6;5958;135771;139751
6;5962;218493;226550
6;5966;70505;70754
6;5970;142984;146842
6;5974;151108;156682
6;5978;206446;215018
6;6411;69764;71493
6;6412;318086;334524
6;6413;58557;59007
6;6414;133027;142535
6;6431;129839;135146
6;6432;143487;146148
6;6433;125295;126838
6;6434;108593;117959
6;6435;200652;208174
6;6436;109083;115264
6;6437;49082;50558
6;6438;164920;171659
6;6439;90318;93970
6;6440;146508;152420
6;6531;124733;131192
6;6532;126994;132365
6;6533;85639;88902
6;6534;123785;129153
6;6535;56894;57896
6;6611;91918;101600
6;6631;107582;111838
6;6632;62099;64001
6;6633;117845;124272
6;6634;93042;95293
6;6635;82279;84842
6;6636;52983;55306
6;7111;50714;55174
6;7131;63118;66402
6;7132;66875;68877
6;7133;76957;80854
6;7134;42773;44234
6;7135;32387;32895
6;7137;104610;108626
6;7138;90234;94284
6;7140;51556;53494
6;7141;62427;64791
6;7143;100184;102473
6;7211;48893;54625
6;7231;56101;57365
6;7232;47248;48161
6;7233;31252;31909
6;7235;69114;71151
6;7311;22983;23955
6;7312;48979;49065
6;7313;20498;22550
6;7314;81503;82057
6;7315;94742;101683
6;7316;25567;27939
6;7317;20509;21918
6;7318;24462;26186
6;7319;40164;42048
6;7320;17110;17732
6;7331;62330;63728
6;7332;65983;68645
6;7333;38858;39462
6;7334;61857;63568
6;7335;53235;55129
6;7336;37426;38383
6;7337;54288;55923
6;7338;73203;75984
6;7339;98528;102410
6;7340;50885;51627
6;8111;293068;300855
6;8115;184178;188050
6;8116;252740;261368
6;8117;126504;130463
6;8118;253439;260559
6;8119;205203;212406
6;8121;59558;61826
6;8125;163646;166333
6;8126;54634;55083
6;8127;93656;95690
6;8128;67194;69102
6;8135;65878;68286
6;8136;155565;160096
6;8211;25365;29490
6;8212;141346;144981
6;8215;211862;218489
6;8216;111916;116090
6;8221;68184;76450
6;8222;151674;156240
6;8225;74788;75234
6;8226;260612;273608
6;8231;57211;61945
6;8235;78864;81477
6;8236;96801;99358
6;8237;59852;62423
6;8311;103403;114144
6;8315;122092;127921
6;8316;77017;80248
6;8317;204452;212521
6;8325;69678;72087
6;8326;102825;107792
6;8327;66932;68359
6;8335;133236;141516
6;8336;108276;113511
6;8337;81918;85250
6;8415;137970;143921
6;8416;107043;110129
6;8417;94494;97644
6;8421;59310;61615
6;8425;94848;95341
6;8426;93740;95070
6;8435;100852;104980
6;8436;135973;139927
6;8437;66045;67033
6;9161;60543;61624
6;9162;625723;668885
6;9163;29501;30893
6;9171;53005;55784
6;9172;49382;53025
6;9173;58496;61812
6;9174;66727;68238
6;9175;61774;63278
6;9176;61737;62008
6;9177;61960;61743
6;9178;81741;80711
6;9179;97828;102534
6;9180;41694;45229
6;9181;55890;56393
6;9182;45501;49544
6;9183;54800;55823
6;9184;153500;157993
6;9185;45178;45767
6;9186;58054;57960
6;9187;121379;125449
6;9188;61485;67304
6;9189;82795;87645
6;9190;64535;66242
6;9261;29175;32748
6;9262;23816;26828
6;9263;22059;22445
6;9271;57687;59830
6;9272;39692;41079
6;9273;56180;56747
6;9274;74035;73955
6;9275;92666;95808
6;9276;40007;40741
6;9277;58585;60359
6;9278;48520;49214
6;9279;45827;45817
6;9361;21391;23003
6;9362;63041;68301
6;9363;20095;22401
6;9371;53338;54345
6;9372;64533;65578
6;9373;63755;64774
6;9374;49176;50320
6;9375;90632;91756
6;9376;71596;72815
6;9377;37959;39130
6;9461;32394;37180
6;9462;35226;38277
6;9463;19712;21926
6;9464;22932;25259
6;9471;72050;72943
6;9472;53222;55034
6;9473;44665;46121
6;9474;56093;57304
6;9475;50529;54084
6;9476;35799;37110
6;9477;37136;39505
6;9478;34040;35479
6;9479;38478;42027
6;9561;19216;21196
6;9562;50589;53164
6;9563;54870;58757
6;9564;241475;259380
6;9565;18709;20153
6;9571;90596;92456
6;9572;64947;65841
6;9573;56000;58203
6;9574;82203;85908
6;9575;49310;50180
6;9576;61981;63325
6;9577;46433;47730
6;9661;32892;35772
6;9662;25817;28153
6;9663;62633;72280
6;9671;86439;88104
6;9672;52305;54962
6;9673;42679;42634
6;9674;43569;43494
6;9675;44376;45002
6;9676;65117;65575
6;9677;64884;65794
6;9678;57212;57961
6;9679;79446;80776
6;9761;125980;136532
6;9762;19944;22001
6;9763;29129;32351
6;9764;19848;21263
6;9771;63186;64345
6;9772;118599;122434
6;9773;47187;47937
6;9774;60462;61371
6;9775;80998;82497
6;9776;38846;40887
6;9777;66351;68200
6;9778;66890;68809
6;9779;65444;64877
6;9780;73146;77250
6;10041;163485;176068
6;10042;51897;54099
6;10043;69332;73146
6;10044;102140;106822
6;10045;74375;78513
6;10046;45991;47299
6;11000;1665753;1738284
6;12051;36169;37306
6;12052;50986;52851
6;12053;30272;32322
6;12054;72122;76691
6;12060;88385;89011
6;12061;80463;81293
6;12062;59356;60417
6;12063;76918;78490
6;12064;96109;95889
6;12065;99435;101854
6;12066;63905;65676
6;12067;94114;95071
6;12068;53237;53593
6;12069;101081;102926
6;12070;42960;44261
6;12071;67236;67781
6;12072;80615;81768
6;12073;68287;68922
6;13001;25711;27723
6;13002;32994;34523
6;13003;98019;101849
6;13004;46230;50050
6;13005;28331;29957
6;13006;22220;22962
6;13051;60066;59420
6;13052;42541;42700
6;13053;51934;52360
6;13054;63781;63529
6;13055;41127;41238
6;13056;33147;33855
6;13057;55245;55661
6;13058;60155;59207
6;13059;54318;54901
6;13060;50645;50634
6;13061;34846;35613
6;13062;38243;38019
6;14161;117653;128047
6;14166;32734;35696
6;14167;46410;50376
6;14171;40110;42273
6;14173;64396;68618
6;14177;70526;72817
6;14178;91117;97451
6;14181;43509;44521
6;14182;63482;66104
6;14188;43218;45041
6;14191;62484;66762
6;14193;61646;65546
6;14262;246441;258354
6;14263;27219;29892
6;14264;20125;21437
6;14272;72758;75236
6;14280;72584;76256
6;14284;47072;47678
6;14285;55758;57097
6;14286;68602;72380
6;14287;68154;70332
6;14290;60223;61016
6;14292;74117;74383
6;14365;245017;261561
6;14374;60406;61598
6;14375;35039;36489
6;14379;72048;74768
6;14383;63983;66314
6;14389;46924;47976
6;14511;-;-
6;14521;-;-
6;14522;-;-
6;14523;-;-
6;14524;-;-
6;14612;-;-
6;14625;-;-
6;14626;-;-
6;14627;-;-
6;14628;-;-
6;14713;-;-
6;14729;-;-
6;14730;-;-
6;15001;-;-
6;15002;-;-
6;15003;-;-
6;15081;-;-
6;15082;-;-
6;15083;-;-
6;15084;-;-
6;15085;-;-
6;15086;-;-
6;15087;-;-
6;15088;-;-
6;15089;-;-
6;15090;-;-
6;15091;-;-
6;15101;37200;40194
6;15151;33443;34643
6;15153;31472;32900
6;15154;47710;50575
6;15159;31599;33076
6;15171;59222;61596
6;15202;111810;123910
6;15256;64160;67590
6;15260;48530;50008
6;15261;64118;66316
6;15265;37795;37917
6;15266;30701;31745
6;15268;36064;37283
6;15303;110868;118958
6;15352;45782;47848
6;15355;36975;37420
6;15357;36645;38241
6;15358;47355;48567
6;15362;56531;56907
6;15363;64169;65312
6;15364;35168;36843
6;15367;34657;36255
6;15369;44271;46893
6;15370;47228;47317
6;16051;98035;104623
6;16052;49591;53142
6;16053;50558;51936
6;16054;20619;21242
6;16055;31128;33353
6;16056;21236;22390
6;16061;54596;54287
6;16062;45673;46957
6;16063;68294;68384
6;16064;56048;56572
6;16065;43132;43926
6;16066;67368;68437
6;16067;70377;72114
6;16068;37910;38187
6;16069;34936;35274
6;16070;57283;58470
6;16071;43304;44095
6;16072;30954;32168
6;16073;60779;62737
6;16074;44802;45025
6;16075;45244;46849
6;16076;56118;58266
6;16077;51066;53655
7;1001;43170;44622
7;1002;115605;121297
7;1003;100666;110875
7;1004;38006;39589
7;1051;67087;69364
7;1053;91084;96010
7;1054;81585;85142
7;1055;99422;106266
7;1056;147725;153595
7;1057;68033;67389
7;1058;134291;138197
7;1059;98877;100224
7;1060;126735;131601
7;1061;66608;68056
7;1062;110044;116208
7;2000;865859;904770
7;3101;120646;125164
7;3102;51375;53945
7;3103;58806;61203
7;3151;86960;87441
7;3152;127229;134031
7;3153;72224;75867
7;3154;47101;48770
7;3155;70386;73658
7;3156;38967;41333
7;3157;65613;67947
7;3158;60977;63675
7;3201;-;-
7;3241;547056;582983
7;3251;106700;108442
7;3252;75935;81932
7;3253;-;-
7;3254;139430;149193
7;3255;37132;38971
7;3256;61926;62969
7;3257;79848;84324
7;3351;88422;92693
7;3352;99625;103308
7;3353;119490;124398
7;3354;24728;25737
7;3355;86090;90355
7;3356;55414;57265
7;3357;82510;82564
7;3358;70448;71244
7;3359;97924;99167
7;3360;46535;49448
7;3361;65828;67939
7;3401;36973;38162
7;3402;25664;26050
7;3403;76886;82677
7;3404;77653;85217
7;3405;41239;40953
7;3451;57484;59557
7;3452;92794;97499
7;3453;79149;78015
7;3454;157949;155584
7;3455;49261;51518
7;3456;67189;68081
7;3457;81298;83790
7;3458;62457;63674
7;3459;178960;179892
7;3460;67083;67321
7;3461;45920;46702
7;3462;28261;29481
7;4011;265005;282764
7;4012;56899;58414
7;5111;276423;304699
7;5112;243143;253522
7;5113;279363;302777
7;5114;114725;121791
7;5116;125829;134189
7;5117;80796;88129
7;5119;105443;111665
7;5120;55226;58709
7;5122;78574;84001
7;5124;171663;184757
7;5154;152738;156190
7;5158;242870;259175
7;5162;216546;227969
7;5166;147632;155699
7;5170;230488;243557
7;5313;132793;126237
7;5314;151706;164710
7;5315;481194;514203
7;5316;78353;82992
7;5334;-;-
7;5354;151765;158164
7;5358;134810;135915
7;5362;227311;236898
7;5366;95173;97800
7;5370;126688;130162
7;5374;140175;146626
7;5378;135246;143099
7;5382;293928;305114
7;5512;57289;61308
7;5513;128242;136523
7;5515;127733;145218
7;5554;185104;185092
7;5558;108609;112772
7;5562;310746;329065
7;5566;220476;224543
7;5570;138386;143255
7;5711;155095;169817
7;5754;174963;179276
7;5758;122372;130577
7;5762;74776;76501
7;5766;173165;184417
7;5770;155948;163453
7;5774;147833;151005
7;5911;185731;195811
7;5913;287313;299596
7;5914;93124;100624
7;5915;90765;92300
7;5916;82550;85904
7;5954;162930;175536
7;5958;135163;138735
7;5962;216891;224813
7;5966;70366;70607
7;5970;142521;145920
7;5974;150697;156462
7;5978;205408;213945
7;6411;70394;71797
7;6412;321606;337415
7;6413;58986;59259
7;6414;132827;143022
7;6431;129466;134914
7;6432;143029;146042
7;6433;125727;127286
7;6434;108399;117644
7;6435;200415;207747
7;6436;109644;115782
7;6437;48735;50219
7;6438;164969;171702
7;6439;90201;93951
7;6440;146874;152180
7;6531;124694;131082
7;6532;126379;131684
7;6533;85253;88501
7;6534;123477;128710
7;6535;56292;57187
7;6611;92261;101542
7;6631;107389;111666
7;6632;61753;63458
7;6633;117173;123555
7;6634;92440;94618
7;6635;81797;84256
7;6636;52466;54690
7;7111;50922;55165
7;7131;62944;66152
7;7132;66490;68422
7;7133;76934;80537
7;7134;42594;43875
7;7135;32174;32689
7;7137;104460;108484
7;7138;89686;93932
7;7140;51235;53028
7;7141;62080;64178
7;7143;99917;102021
7;7211;49130;54758
7;7231;55854;57189
7;7232;47252;47967
7;7233;31050;31763
7;7235;69528;71481
7;7311;23092;23998
7;7312;48838;48932
7;7313;20450;22613
7;7314;81723;82054
7;7315;95401;102717
7;7316;25838;27845
7;7317;20286;21589
7;7318;24499;26174
7;7319;40215;42075
7;7320;17044;17675
7;7331;62127;63570
7;7332;65816;68525
7;7333;38580;39297
7;7334;62112;63710
7;7335;53046;54829
7;7336;37012;37864
7;7337;54147;55810
7;7338;73147;76055
7;7339;98643;102808
7;7340;50422;51174
7;8111;295024;302152
7;8115;184414;188341
7;8116;253009;261494
7;8117;125991;129816
7;8118;253844;261302
7;8119;204920;212211
7;8121;59792;61835
7;8125;163887;166415
7;8126;54767;55133
7;8127;93777;95511
7;8128;66779;68608
7;8135;65695;67754
7;8136;155166;159458
7;8211;25375;29478
7;8212;143039;145878
7;8215;212563;218956
7;8216;111958;115971
7;8221;68529;76782
7;8222;153129;156666
7;8225;74570;75002
7;8226;261068;273921
7;8231;57404;62019
7;8235;78664;80980
7;8236;96406;99051
7;8237;59704;62161
7;8311;104234;115196
7;8315;122294;127889
7;8316;77219;80410
7;8317;205016;212738
7;8325;69608;71943
7;8326;102385;107324
7;8327;66974;68332
7;8335;133538;141582
7;8336;108712;113816
7;8337;81965;85235
7;8415;137888;143692
7;8416;107143;110339
7;8417;94189;97342
7;8421;59586;61848
7;8425;94920;95292
7;8426;94001;95088
7;8435;101355;105404
7;8436;136426;140044
7;8437;65862;66557
7;9161;61082;61973
7;9162;634533;677040
7;9163;29629;31045
7;9171;53209;55564
7;9172;49518;52865
7;9173;58767;62067
7;9174;67376;68896
7;9175;62345;64055
7;9176;62005;62414
7;9177;62551;62325
7;9178;82936;81756
7;9179;98194;102954
7;9180;41673;45199
7;9181;56443;56868
7;9182;45678;49589
7;9183;54825;55711
7;9184;155624;159838
7;9185;45173;45894
7;9186;58285;58122
7;9187;122000;126047
7;9188;61908;67607
7;9189;82809;87737
7;9190;64776;66541
7;9261;29567;33062
7;9262;23893;26848
7;9263;22158;22467
7;9271;57806;59788
7;9272;39565;40862
7;9273;56304;56784
7;9274;74228;74058
7;9275;92627;95835
7;9276;39794;40401
7;9277;58562;60238
7;9278;48625;49185
7;9279;45772;45709
7;9361;21399;22817
7;9362;63532;68963
7;9363;20106;22339
7;9371;53055;54014
7;9372;64332;65273
7;9373;63843;64645
7;9374;48938;50069
7;9375;90767;91954
7;9376;71486;72603
7;9377;37700;38849
7;9461;32494;37390
7;9462;35109;37988
7;9463;19600;21683
7;9464;22722;25022
7;9471;72041;72908
7;9472;52999;54650
7;9473;44342;45902
7;9474;56040;57349
7;9475;50130;53556
7;9476;35551;36738
7;9477;36908;39245
7;9478;33758;35287
7;9479;38004;41429
7;9561;19193;21137
7;9562;51153;53497
7;9563;55131;58999
7;9564;242843;260267
7;9565;18657;20096
7;9571;90393;91900
7;9572;65019;65854
7;9573;56179;58304
7;9574;81933;85511
7;9575;49110;49996
7;9576;61851;63389
7;9577;46217;47494
7;9661;32957;35689
7;9662;25807;27991
7;9663;62775;72437
7;9671;86229;87939
7;9672;51978;54650
7;9673;42399;42277
7;9674;43317;43160
7;9675;44333;44960
7;9676;64903;65400
7;9677;64630;65518
7;9678;56937;57720
7;9679;79700;81061
7;9761;126562;136430
7;9762;19992;22051
7;9763;29318;32385
7;9764;19877;21144
7;9771;63340;64445
7;9772;118498;122478
7;9773;47038;47721
7;9774;60440;61251
7;9775;81276;82859
7;9776;39127;41012
7;9777;66367;68095
7;9778;67149;68749
7;9779;65358;64677
7;9780;73315;77375
7;10041;162069;174757
7;10042;51938;54063
7;10043;68920;72506
7;10044;101551;106172
7;10045;73879;77980
7;10046;45722;47041
7;11000;1672226;1744029
7;12051;35964;36990
7;12052;50492;52319
7;12053;30052;31917
7;12054;73158;77675
7;12060;88409;89180
7;12061;80398;81301
7;12062;58252;59270
7;12063;76875;78484
7;12064;95755;95885
7;12065;99856;102089
7;12066;62741;64537
7;12067;93525;94510
7;12068;52674;53138
7;12069;101437;103073
7;12070;42212;43493
7;12071;66277;66521
7;12072;80701;81619
7;12073;67204;67754
7;13001;25848;27997
7;13002;32575;34160
7;13003;98368;102045
7;13004;46056;49799
7;13005;28214;29813
7;13006;22144;22868
7;13051;59657;59020
7;13052;41615;41885
7;13053;51175;51587
7;13054;63281;62818
7;13055;40391;40533
7;13056;32918;33585
7;13057;54467;54981
7;13058;59919;58758
7;13059;53867;54271
7;13060;49982;49977
7;13061;34470;35246
7;13062;37798;37594
7;14161;117411;127540
7;14166;32369;35244
7;14167;46020;49821
7;14171;39674;41764
7;14173;63673;67758
7;14177;69859;71763
7;14178;89966;96093
7;14181;42893;43774
7;14182;62769;65191
7;14188;42721;44516
7;14191;61607;65622
7;14193;60990;64685
7;14262;247496;260017
7;14263;27088;29636
7;14264;19504;20790
7;14272;71932;74265
7;14280;72405;75863
7;14284;46383;46856
7;14285;54907;56168
7;14286;67545;71227
7;14287;67426;69584
7;14290;59947;60698
7;14292;73438;73541
7;14365;247282;263230
7;14374;59824;60951
7;14375;34627;35906
7;14379;71358;74008
7;14383;63448;65718
7;14389;46242;47167
7;14511;-;-
7;14521;-;-
7;14522;-;-
7;14523;-;-
7;14524;-;-
7;14612;-;-
7;14625;-;-
7;14626;-;-
7;14627;-;-
7;14628;-;-
7;14713;-;-
7;14729;-;-
7;14730;-;-
7;15001;-;-
7;15002;-;-
7;15003;-;-
7;15081;46686;46637
7;15082;90128;94749
7;15083;92430;93027
7;15084;98598;103334
7;15085;117740;123277
7;15086;49354;50339
7;15087;77954;80269
7;15088;100978;103011
7;15089;107188;112034
7;15090;63211;64253
7;15091;70194;72712
7;15101;43286;46648
7;15151;-;-
7;15153;-;-
7;15154;-;-
7;15159;-;-
7;15171;-;-
7;15202;111066;123229
7;15256;-;-
7;15260;-;-
7;15261;-;-
7;15265;-;-
7;15266;-;-
7;15268;-;-
7;15303;111139;119001
7;15352;-;-
7;15355;-;-
7;15357;-;-
7;15358;-;-
7;15362;-;-
7;15363;-;-
7;15364;-;-
7;15367;-;-
7;15369;-;-
7;15370;-;-
7;16051;98208;104721
7;16052;49088;52530
7;16053;50744;52008
7;16054;20190;20825
7;16055;31282;33438
7;16056;21133;22175
7;16061;54175;53749
7;16062;45215;46547
7;16063;67513;67545
7;16064;55537;56106
7;16065;42263;43099
7;16066;66693;67569
7;16067;69849;71556
7;16068;37506;37751
7;16069;34553;34872
7;16070;56637;57808
7;16071;42897;43671
7;16072;30654;31730
7;16073;59820;61722
7;16074;44390;44545
7;16075;44816;46094
7;16076;55333;57349
7;16077;50445;52868
8;1001;43774;44944
8;1002;116071;121508
8;1003;100489;110403
8;1004;37705;39395
8;1051;66700;69059
8;1053;91128;95856
8;1054;81436;84834
8;1055;99211;105980
8;1056;147841;153677
8;1057;67707;67205
8;1058;133622;137771
8;1059;98618;100031
8;1060;126526;131419
8;1061;66408;67682
8;1062;110562;116698
8;2000;865921;906179
8;3101;120906;125106
8;3102;51074;53349
8;3103;59126;61412
8;3151;86627;87138
8;3152;126706;133196
8;3153;71575;74612
8;3154;46650;48220
8;3155;69527;72794
8;3156;38541;40814
8;3157;65154;67459
8;3158;60539;63124
8;3201;-;-
8;3241;547302;582495
8;3251;106394;107985
8;3252;75399;80999
8;3253;-;-
8;3254;138409;148254
8;3255;36718;38374
8;3256;61377;62504
8;3257;79114;83857
8;3351;87978;92152
8;3352;99216;102908
8;3353;119826;124814
8;3354;24545;25420
8;3355;86203;90309
8;3356;55384;57102
8;3357;82320;82283
8;3358;70103;70689
8;3359;97848;99043
8;3360;46029;48911
8;3361;65594;67966
8;3401;36764;37987
8;3402;25531;26031
8;3403;77226;83053
8;3404;78021;85265
8;3405;40807;40604
8;3451;57431;59671
8;3452;92368;97013
8;3453;79336;77932
8;3454;158048;155776
8;3455;48963;51344
8;3456;67233;68275
8;3457;81228;83719
8;3458;62345;63598
8;3459;178633;179603
8;3460;67170;67336
8;3461;45702;46266
8;3462;28062;29430
8;4011;265099;282261
8;4012;56715;57791
8;5111;278075;306142
8;5112;242362;251686
8;5113;278387;301372
8;5114;114686;121647
8;5116;125469;133379
8;5117;80525;87763
8;5119;104827;110843
8;5120;54627;58052
8;5122;78204;83575
8;5124;170235;183073
8;5154;152438;156010
8;5158;241451;257742
8;5162;216052;227556
8;5166;147300;155389
8;5170;229346;242829
8;5313;133424;125845
8;5314;152443;165506
8;5315;481165;514255
8;5316;78288;83034
8;5334;-;-
8;5354;151456;157795
8;5358;134266;135341
8;5362;227136;236925
8;5366;94982;97656
8;5370;126212;129792
8;5374;139378;145512
8;5378;134846;142789
8;5382;293506;304719
8;5512;56836;60920
8;5513;127167;134896
8;5515;128166;145709
8;5554;185137;185186
8;5558;108228;112434
8;5562;308701;327479
8;5566;220251;224148
8;5570;137688;142419
8;5711;154607;169008
8;5754;174938;179006
8;5758;121798;129769
8;5762;74046;75754
8;5766;172147;183031
8;5770;155100;162565
8;5774;147874;150995
8;5911;184584;194012
8;5913;286065;298347
8;5914;92469;99708
8;5915;90533;91926
8;5916;81937;84987
8;5954;161780;174134
8;5958;134234;137657
8;5962;215034;222751
8;5966;70090;70391
8;5970;141565;144734
8;5974;150255;155876
8;5978;204103;212576
8;6411;70469;71841
8;6412;324838;340000
8;6413;59574;59403
8;6414;133298;143444
8;6431;129071;134394
8;6432;143037;145664
8;6433;125983;127593
8;6434;108344;117393
8;6435;200308;207148
8;6436;109897;116175
8;6437;48300;49792
8;6438;164994;171824
8;6439;89847;93640
8;6440;146775;151721
8;6531;124272;131027
8;6532;125771;130811
8;6533;84756;87982
8;6534;123329;128471
8;6535;55786;56478
8;6611;92526;101642
8;6631;107077;111344
8;6632;61227;62757
8;6633;116486;122750
8;6634;91577;93733
8;6635;81136;83516
8;6636;51769;53963
8;7111;51008;55285
8;7131;62765;65744
8;7132;66000;67785
8;7133;76552;80108
8;7134;41993;43224
8;7135;31996;32493
8;7137;103954;108148
8;7138;89201;93336
8;7140;50954;52655
8;7141;61755;63722
8;7143;99334;101445
8;7211;49535;55105
8;7231;55554;56898
8;7232;47111;47717
8;7233;30783;31418
8;7235;69674;71527
8;7311;23026;23922
8;7312;48774;48662
8;7313;20501;22507
8;7314;81553;81914
8;7315;95210;102413
8;7316;25836;27822
8;7317;20026;21332
8;7318;24073;25857
8;7319;40154;41886
8;7320;17001;17524
8;7331;61893;63351
8;7332;65476;68100
8;7333;38346;39004
8;7334;61999;63604
8;7335;52730;54462
8;7336;36628;37359
8;7337;54026;55599
8;7338;72998;76086
8;7339;98729;102681
8;7340;49883;50625
8;8111;296851;303217
8;8115;184425;188402
8;8116;252976;261670
8;8117;125535;129298
8;8118;254434;261464
8;8119;204415;211840
8;8121;60157;61941
8;8125;163705;166038
8;8126;54636;54863
8;8127;93740;95418
8;8128;66569;68370
8;8135;65421;67352
8;8136;154693;158883
8;8211;25459;29318
8;8212;144261;146475
8;8215;212497;218884
8;8216;111511;115600
8;8221;68680;76962
8;8222;154211;157131
8;8225;74218;74545
8;8226;261236;274048
8;8231;57783;62056
8;8235;78202;80500
8;8236;96284;99031
8;8237;59551;61721
8;8311;104695;114970
8;8315;122241;127891
8;8316;77267;80400
8;8317;205152;212461
8;8325;69354;71719
8;8326;102008;106683
8;8327;66920;68221
8;8335;134090;142150
8;8336;108886;113710
8;8337;81853;85010
8;8415;137633;143447
8;8416;107552;111140
8;8417;93625;96669
8;8421;59812;61836
8;8425;95101;95302
8;8426;94252;95044
8;8435;102054;105712
8;8436;136511;139963
8;8437;65438;66257
8;9161;61662;62263
8;9162;641715;685092
8;9163;29734;30977
8;9171;52820;55362
8;9172;49438;52724
8;9173;58858;62011
8;9174;67643;69158
8;9175;62674;64411
8;9176;62278;62533
8;9177;62853;62691
8;9178;83244;82338
8;9179;98544;103301
8;9180;41435;45043
8;9181;56700;57039
8;9182;45725;49516
8;9183;54731;55517
8;9184;156339;161204
8;9185;45239;45951
8;9186;58482;58243
8;9187;122042;126226
8;9188;62101;67760
8;9189;82950;87644
8;9190;64579;66347
8;9261;29628;32978
8;9262;23920;26797
8;9263;22105;22391
8;9271;57613;59660
8;9272;39447;40597
8;9273;56410;56710
8;9274;74286;74227
8;9275;92442;95523
8;9276;39629;40107
8;9277;58498;60124
8;9278;48589;49113
8;9279;45644;45472
8;9361;21373;22686
8;9362;63971;69554
8;9363;20014;22205
8;9371;52556;53668
8;9372;64172;64920
8;9373;63672;64458
8;9374;48596;49830
8;9375;90840;91972
8;9376;71087;72253
8;9377;37402;38551
8;9461;32680;37309
8;9462;35147;37788
8;9463;19673;21643
8;9464;22561;24714
8;9471;71859;72665
8;9472;52654;54298
8;9473;43968;45535
8;9474;56012;57277
8;9475;49531;52944
8;9476;35281;36328
8;9477;36695;38898
8;9478;33532;35085
8;9479;37531;40908
8;9561;19265;21189
8;9562;51442;53538
8;9563;55227;58844
8;9564;243212;260426
8;9565;18678;20093
8;9571;89967;91450
8;9572;65162;65935
8;9573;56193;58303
8;9574;81812;85340
8;9575;48815;49694
8;9576;61603;63208
8;9577;45902;47107
8;9661;32948;35799
8;9662;25667;27921
8;9663;62009;71492
8;9671;85989;87718
8;9672;51558;54212
8;9673;42038;41857
8;9674;43024;42890
8;9675;44175;44801
8;9676;64610;65038
8;9677;64317;65122
8;9678;56655;57384
8;9679;79392;80881
8;9761;127074;136239
8;9762;19977;21989
8;9763;29559;32576
8;9764;19853;21197
8;9771;63237;64480
8;9772;118132;122162
8;9773;46888;47440
8;9774;60257;60908
8;9775;81600;83171
8;9776;39092;40935
8;9777;66325;67787
8;9778;67152;68417
8;9779;65140;64410
8;9780;73351;77135
8;10041;161648;174021
8;10042;51840;53942
8;10043;68224;71724
8;10044;100843;105372
